url,status_at_export,data_date,first_seen,last_seen
https://schoolwith.me/category/schools/parent_child/direction:asc/sort:lowest_fee_per_month,discovered_not_indexed,2026-09-18,2026-09-21T20:26:15,2026-09-21T20:26:15
https://schoolwith.me/category/schools/parent_child/direction:asc/sort:lowest_fee_per_month?sort_type=/category/schools/parent_child/direction:asc/sort:lowest_fee_per_month?sort_type%3D%252Fcategory%252Fschools%252Fparent_child%252Fdirection%253Aasc%252Fsort%253Alowest_fee_per_month%253Fsort_type%253D%25252Fcategory%25252Fschools%25252Fparent_child%25252Fsort%25253Alowest_fee_per_month%25252Fdirection%25253AASC%25253Futm_source%25253Dmedia%252526amp%25253Bamp%2525253Butm_medium%25253Dwebsite%252526amp%25253Bamp%2525253Butm_campaign%25253Dlifehacker,crawled_not_indexed,2026-09-18,2026-09-21T20:26:15,2026-09-21T20:26:15
https://schoolwith.me/category/schools/parent_child/direction:asc/sort:lowest_fee_per_month?sort_type=/category/schools/parent_child/direction:desc?sort_type%3D%252Fcategory%252Fschools%252Fparent_child%252Fdirection%253Aasc%252Fsort%253Alowest_fee_per_month%253Fsort_type%253D%25252Fcategory%25252Fschools%25252Fparent_child%25252Fsort%25253Alowest_fee_per_month%25252Fdirection%25253Aasc%25253Fsort_type%25253D%2525252Fcategory%2525252Fschools%2525252Fparent_child%2525252Fsort%2525253Alowest_fee_per_month%2525252Fdirection%2525253AASC,dup_no_user_canonical,2026-09-18,2026-09-21T20:26:15,2026-09-21T20:26:15
https://schoolwith.me/category/schools/parent_child/direction:desc/country_id:1?sort_type=/category/schools/parent_child/direction:asc/country_id:1/sort:lowest_fee_per_month?sort_type%3D%252Fcategory%252Fschools%252Fparent_child%252Fdirection%253Aasc%252Fcountry_id%253A1%252Fsort%253Alowest_fee_per_month%253Fsort_type%253D%25252Fcategory%25252Fschools%25252Fparent_child%25252Fcountry_id%25253A1%25252Fdirection%25253Adesc%25253Fsort_type%25253D%2525252Fcategory%2525252Fschools%2525252Fparent_child%2525252Fcountry_id%2525253A1%2525252Fsort%2525253Alowest_fee_per_month%2525252Fdirection%2525253Aasc%2525253Fsort_type%2525253D%252525252Fcategory%252525252Fschools%252525252Fparent_child%252525252Fcountry_id%252525253A1%252525252Fdirection%252525253Adesc%252525253Fsort_type%252525253D%25252525252Fcategory%25252525252Fschools%25252525252Fparent_child%25252525252Fcountry_id%25252525253A1%25252525252Fsort%25252525253Alowest_fee_per_month%25252525252Fdirection%25252525253Aasc%25252525253Fsort_type%25252525253D%2525252525252Fcategory%2525252525252Fschools%2525252525252Fparent_child%2525252525252Fcountry_id%2525252525253A1%2525252525252Fdirection%2525252525253Adesc%2525252525253Fsort_type%2525252525253D%252525252525252Fcategory%252525252525252Fschools%252525252525252Fparent_child%252525252525252Fcountry_id%252525252525253A1%252525252525252Fsort%252525252525253Alowest_fee_per_month%252525252525252Fdirection%252525252525253Aasc,dup_no_user_canonical,2026-09-18,2026-09-21T20:26:15,2026-09-21T20:26:15
https://schoolwith.me/category/schools/parent_child/direction:desc?sort_type=/category/schools/parent_child/direction:asc/sort:lowest_fee_per_month?sort_type%3D%252Fcategory%252Fschools%252Fparent_child%252Fdirection%253Aasc%252Fsort%253Alowest_fee_per_month%253Fsort_type%253D%25252Fcategory%25252Fschools%25252Fparent_child%25252Fsort%25253Alowest_fee_per_month%25252Fdirection%25253AASC%25253Futm_source%25253Dmedia%252526amp%25253Bamp%2525253Butm_medium%25253Dwebsite%252526amp%25253Bamp%2525253Butm_campaign%25253Dlifehacker,dup_no_user_canonical,2026-09-18,2026-09-21T20:26:15,2026-09-21T20:26:15
https://schoolwith.me/category/schools/parent_child/direction:desc?sort_type=/category/schools/parent_child/direction:asc/sort:lowest_fee_per_month?sort_type%3D%252Fcategory%252Fschools%252Fparent_child%252Fdirection%253Adesc%253Fsort_type%253D%25252Fcategory%25252Fschools%25252Fparent_child%25252Fdirection%25253Adesc%25253Fsort_type%25253D%2525252Fcategory%2525252Fschools%2525252Fparent_child%2525252Fsort%2525253Alowest_fee_per_month%2525252Fdirection%2525253AASC%2525253Futm_source%2525253Dmedia%25252526amp%2525253Bamp%252525253Butm_medium%2525253Dwebsite%25252526amp%2525253Bamp%252525253Butm_campaign%2525253Dlifehacker,dup_no_user_canonical,2026-09-18,2026-09-21T20:26:15,2026-09-21T20:26:15
https://schoolwith.me/category/schools/parent_child/direction:desc?sort_type=/category/schools/parent_child/direction:asc/sort:lowest_fee_per_month?sort_type%3D%252Fcategory%252Fschools%252Fparent_child%252Fdirection%253Adesc%253Fsort_type%253D%25252Fcategory%25252Fschools%25252Fparent_child%25252Fsort%25253Alowest_fee_per_month%25252Fdirection%25253AASC%25253Futm_source%25253Dmedia%252526amp%25253Bamp%2525253Butm_medium%25253Dwebsite%252526amp%25253Bamp%2525253Butm_campaign%25253Dlifehacker,dup_no_user_canonical,2026-09-18,2026-09-21T20:26:15,2026-09-21T20:26:15
https://schoolwith.me/category/schools/parent_child/direction:desc?sort_type=/category/schools/parent_child/direction:asc/sort:lowest_fee_per_month?sort_type%3D%252Fcategory%252Fschools%252Fparent_child%252Fsort%253Alowest_fee_per_month%252Fdirection%253Aasc%253Fsort_type%253D%25252Fcategory%25252Fschools%25252Fparent_child%25252Fsort%25253Alowest_fee_per_month%25252Fdirection%25253AASC,dup_no_user_canonical,2026-09-18,2026-09-21T20:26:15,2026-09-21T20:26:15
https://schoolwith.me/category/schools/parent_child/direction:desc?sort_type=/category/schools/parent_child/direction:desc?sort_type%3D%252Fcategory%252Fschools%252Fparent_child%252Fdirection%253Adesc%253Fsort_type%253D%25252Fcategory%25252Fschools%25252Fparent_child%25252Fdirection%25253Aasc%25252Fsort%25253Alowest_fee_per_month%25253Fsort_type%25253D%2525252Fcategory%2525252Fschools%2525252Fparent_child%2525252Fdirection%2525253Aasc%2525252Fsort%2525253Alowest_fee_per_month%2525253Fsort_type%2525253D%252525252Fcategory%252525252Fschools%252525252Fparent_child%252525252Fdirection%252525253Adesc,dup_no_user_canonical,2026-09-18,2026-09-21T20:26:15,2026-09-21T20:26:15
https://schoolwith.me/category/schools/parent_child/direction:desc?sort_type=/category/schools/parent_child/direction:desc?sort_type%3D%252Fcategory%252Fschools%252Fparent_child%252Fdirection%253Adesc%253Fsort_type%253D%25252Fcategory%25252Fschools%25252Fparent_child%25252Fdirection%25253Adesc%25253Fsort_type%25253D%2525252Fcategory%2525252Fschools%2525252Fparent_child%2525252Fsort%2525253Alowest_fee_per_month%2525252Fdirection%2525253AASC%2525253Futm_source%2525253Dmedia%25252526amp%2525253Bamp%252525253Butm_medium%2525253Dwebsite%25252526amp%2525253Bamp%252525253Butm_campaign%2525253Dlifehacker,dup_no_user_canonical,2026-09-18,2026-09-21T20:26:15,2026-09-21T20:26:15
https://schoolwith.me/category/schools/parent_child/direction:desc?sort_type=/category/schools/parent_child/direction:desc?sort_type%3D%252Fcategory%252Fschools%252Fparent_child%252Fsort%253Alowest_fee_per_month%252Fdirection%253AASC%253Futm_source%253Dmedia%2526amp%253Bamp%25253Butm_medium%253Dwebsite%2526amp%253Bamp%25253Butm_campaign%253Dlifehacker,dup_no_user_canonical,2026-09-18,2026-09-21T20:26:15,2026-09-21T20:26:15
https://schoolwith.me/category/schools/parent_child/direction:desc?sort_type=/category/schools/parent_child/sort:lowest_fee_per_month/direction:ASC?utm_source%3Dmedia%26amp;amp%253Butm_medium%3Dwebsite%26amp;amp%253Butm_campaign%3Dlifehacker,dup_no_user_canonical,2026-09-18,2026-09-21T20:26:15,2026-09-21T20:26:15
https://schoolwith.me/category/schools/parent_child/direction:desc?sort_type=/category/schools/parent_child/sort:lowest_fee_per_month/direction:asc?sort_type%3D%252Fcategory%252Fschools%252Fparent_child%253Fsrc_user%253Dtop_main_ctgry_pc,crawled_not_indexed,2026-09-18,2026-09-21T20:26:15,2026-09-21T20:26:15
https://schoolwith.me/category/schools/parent_child/sort:lowest_fee_per_month/direction:asc?a8=I2Ghz2Y8u7rmQ7jZwns2sQEZBdlpsQreVnrmeljVQVL8u7GNX752-_GNs7leEe5sCVqQjBGFC2Ghos00000019593001,crawled_not_indexed,2026-09-18,2026-09-21T20:26:15,2026-09-21T20:26:15
https://schoolwith.me/category/schools/parent_child/sort:lowest_fee_per_month/direction:asc?a8=cETptEiKDYIKbfRwQmafTTCB4TZXIeBCFmyN8eBCKN.CRYTIpYTgSe_B4e_gSe_Y.M_y02ARb2TLb2TK5N.2RHTc.EbgDeT7pekXxs00000024433001,crawled_not_indexed,2026-09-18,2026-09-21T20:26:15,2026-09-21T20:26:15
https://schoolwith.me/category/schools/parent_child/sort:lowest_fee_per_month/direction:asc?sort_type=/category/schools/parent_child/direction:asc/sort:lowest_fee_per_month?sort_type%3D%252Fcategory%252Fschools%252Fparent_child%252Fdirection%253Aasc%252Fsort%253Alowest_fee_per_month%253Fsort_type%253D%25252Fcategory%25252Fschools%25252Fparent_child%25252Fsort%25253Alowest_fee_per_month%25252Fdirection%25253AASC%25253Futm_source%25253Dmedia%252526amp%25253Bamp%2525253Butm_medium%25253Dwebsite%252526amp%25253Bamp%2525253Butm_campaign%25253Dlifehacker,crawled_not_indexed,2026-09-18,2026-09-21T20:26:15,2026-09-21T20:26:15
https://schoolwith.me/category/schools/parent_child?sort_type=/category/schools/parent_child/direction:asc/sort:lowest_fee_per_month?sort_type%3D%252Fcategory%252Fschools%252Fparent_child%252Fdirection%253Aasc%252Fsort%253Alowest_fee_per_month%253Fsort_type%253D%25252Fcategory%25252Fschools%25252Fparent_child%25252Fsort%25253Alowest_fee_per_month%25252Fdirection%25253AASC%25253Futm_source%25253Dmedia%252526amp%25253Bamp%2525253Butm_medium%25253Dwebsite%252526amp%25253Bamp%2525253Butm_campaign%25253Dlifehacker,crawled_not_indexed,2026-09-18,2026-09-21T20:26:15,2026-09-21T20:26:15
https://schoolwith.me/category/schools/parent_child?utm_source=media&amp;amp;utm_medium=website&amp;amp;utm_campaign=lifehacker,crawled_not_indexed,2026-09-18,2026-09-21T20:26:15,2026-09-21T20:26:15
https://schoolwith.me/category/schools/senior/direction:desc?sort_type=/category/schools/senior/direction:desc?sort_type%3D%252Fcategory%252Fschools%252Fsenior%252Fdirection%253Aasc%252Fsort%253Alowest_fee_per_month%253Fsort_type%253D%25252Fcategory%25252Fschools%25252Fsenior%25252Fdirection%25253Adesc%25253Fsort_type%25253D%2525252Fcategory%2525252Fschools%2525252Fsenior%2525252Fdirection%2525253Adesc%2525253Fsort_type%2525253D%252525252Fcategory%252525252Fschools%252525252Fsenior%252525252Fsort%252525253Alowest_fee_per_month%252525252Fdirection%252525253Aasc%252525253Fsort_type%252525253D%25252525252Fcategory%25252525252Fschools%25252525252Fsenior%25252525252Fdirection%25252525253Adesc%25252525253Fsort_type%25252525253D%2525252525252Fcategory%2525252525252Fschools%2525252525252Fsenior,dup_no_user_canonical,2026-09-18,2026-09-21T20:26:15,2026-09-21T20:26:15
https://schoolwith.me/category/schools/short_term/country_id:1/area_id:14/sort:lowest_fee_per_month/direction:ASC?sort_type=/category/schools/short_term/country_id:1/area_id:14/sort:lowest_fee_per_month/direction:ASC,dup_no_user_canonical,2026-09-18,2026-09-21T20:26:15,2026-09-21T20:26:15
https://schoolwith.me/category/schools/short_term/country_id:1/area_id:4/sort:lowest_fee_per_month/direction:asc?sort_type=/category/schools/short_term/country_id:1/area_id:4/sort:lowest_fee_per_month/direction:asc?sort_type%3D%252Fcategory%252Fschools%252Fshort_term%252Fcountry_id%253A1%252Farea_id%253A4%252Fsort%253Alowest_fee_per_month%252Fdirection%253Aasc%253Fsort_type%253D%25252Fcategory%25252Fschools%25252Fshort_term%25252Fcountry_id%25253A1%25252Farea_id%25253A4%25252Fsort%25253Alowest_fee_per_month%25252Fdirection%25253Aasc%25253Fsort_type%25253D%2525252Fcategory%2525252Fschools%2525252Fshort_term%2525252Fcountry_id%2525253A1%2525252Farea_id%2525253A4%2525252Fsort%2525253Alowest_fee_per_month%2525252Fdirection%2525253Aasc%2525253Fsort_type%2525253D%252525252Fcategory%252525252Fschools%252525252Fshort_term%252525252Fcountry_id%252525253A1%252525252Farea_id%252525253A4%252525252Fdirection%252525253Adesc%252525253Fsort_type%252525253D%25252525252Fcategory%25252525252Fschools%25252525252Fshort_term%25252525252Fcountry_id%25252525253A1%25252525252Farea_id%25252525253A4%25252525252Fdirection%25252525253Adesc,dup_no_user_canonical,2026-09-18,2026-09-21T20:26:15,2026-09-21T20:26:15
https://schoolwith.me/category/schools/short_term/country_id:1/area_id:4/sort:lowest_fee_per_month/direction:asc?sort_type=/category/schools/short_term/direction:desc/country_id:1/area_id:4?sort_type%3D%252Fcategory%252Fschools%252Fshort_term%252Fcountry_id%253A1%252Farea_id%253A4%252Fsort%253Alowest_fee_per_month%252Fdirection%253Aasc%253Fsort_type%253D%25252Fcategory%25252Fschools%25252Fshort_term%25252Fcountry_id%25253A1%25252Farea_id%25253A4%25252Fdirection%25253Adesc%25253Fsort_type%25253D%2525252Fcategory%2525252Fschools%2525252Fshort_term%2525252Fcountry_id%2525253A1%2525252Farea_id%2525253A4%2525252Fdirection%2525253Adesc%2525253Fsort_type%2525253D%252525252Fcategory%252525252Fschools%252525252Fshort_term%252525252Fcountry_id%252525253A1%252525252Farea_id%252525253A4%252525252Fsort%252525253Alowest_fee_per_month%252525252Fdirection%252525253Aasc%252525253Fsort_type%252525253D%25252525252Fcategory%25252525252Fschools%25252525252Fshort_term%25252525252Fcountry_id%25252525253A1%25252525252Farea_id%25252525253A4%25252525252Fdirection%25252525253Adesc%25252525253Fsort_type%25252525253D%2525252525252Fcategory%2525252525252Fschools%2525252525252Fshort_term%2525252525252Fcountry_id%2525252525253A1%2525252525252Farea_id%2525252525253A4%2525252525252Fsort%2525252525253Alowest_fee_per_month%2525252525252Fdirection%2525252525253Aasc,dup_no_user_canonical,2026-09-18,2026-09-21T20:26:15,2026-09-21T20:26:15
https://schoolwith.me/category/schools/short_term/country_id:2/area_id:2004/sort:lowest_fee_per_month/direction:asc?sort_type=/category/schools/short_term/sort:lowest_fee_per_month/direction:asc/country_id:2/area_id:2004?sort_type%3D%252Fcategory%252Fschools%252Fshort_term%252Fcountry_id%253A2%252Farea_id%253A2004%252Fdirection%253Adesc%253Fsort_type%253D%25252Fcategory%25252Fschools%25252Fshort_term%25252Fcountry_id%25253A2%25252Farea_id%25253A2004%25252Fdirection%25253Adesc%25253Fsort_type%25253D%2525252Fcategory%2525252Fschools%2525252Fshort_term%2525252Fcountry_id%2525253A2%2525252Farea_id%2525253A2004%2525252Fdirection%2525253Adesc%2525253Fsort_type%2525253D%252525252Fcategory%252525252Fschools%252525252Fshort_term%252525252Fcountry_id%252525253A2%252525252Farea_id%252525253A2004%252525252Fsort%252525253Alowest_fee_per_month%252525252Fdirection%252525253Aasc%252525253Fsort_type%252525253D%25252525252Fcategory%25252525252Fschools%25252525252Fshort_term%25252525252Fcountry_id%25252525253A2%25252525252Farea_id%25252525253A2004%25252525252Fdirection%25252525253Adesc%25252525253Fsort_type%25252525253D%2525252525252Fcategory%2525252525252Fschools%2525252525252Fshort_term%2525252525252Fcountry_id%2525252525253A2%2525252525252Farea_id%2525252525253A2004%2525252525252Fsort%2525252525253Alowest_fee_per_month%2525252525252Fdirection%2525252525253Aasc%2525252525253Fsort_type%2525252525253D%252525252525252Fcategory%252525252525252Fschools%252525252525252Fshort_term%252525252525252Fcountry_id%252525252525253A2%252525252525252Farea_id%252525252525253A2004%252525252525252Fsort%252525252525253Alowest_fee_per_month%252525252525252Fdirection%252525252525253Aasc,dup_no_user_canonical,2026-09-18,2026-09-21T20:26:15,2026-09-21T20:26:15
https://schoolwith.me/category/schools/short_term/country_id:4/page:5,crawled_not_indexed,2026-09-18,2026-09-21T20:26:15,2026-09-21T20:26:15
https://schoolwith.me/category/schools/short_term/country_id:5/area_id:5003/type:short_term/sort:lowest_fee_per_month/direction:ASC?sort_type=/category/schools/short_term/country_id:5/area_id:5003/type:short_term/sort:lowest_fee_per_month/direction:ASC,dup_no_user_canonical,2026-09-18,2026-09-21T20:26:15,2026-09-21T20:26:15
https://schoolwith.me/category/schools/short_term/country_id:5/area_id:5003?sort_type=/category/schools/short_term/direction:desc/country_id:5/area_id:5003,crawled_not_indexed,2026-09-18,2026-09-21T20:26:15,2026-09-21T20:26:15
https://schoolwith.me/category/schools/short_term/country_id:5/area_id:5045,crawled_not_indexed,2026-09-18,2026-09-21T20:26:15,2026-09-21T20:26:15
https://schoolwith.me/category/schools/short_term/country_id:7/area_id:7001/sort:lowest_fee_per_month/direction:asc,crawled_not_indexed,2026-09-18,2026-09-21T20:26:15,2026-09-21T20:26:15
https://schoolwith.me/category/schools/short_term/direction:asc/country_id:1/area_id:2/sort:lowest_fee_per_month?sort_type=/category/schools/short_term/country_id:1/area_id:2/direction:desc?sort_type%3D%252Fcategory%252Fschools%252Fshort_term%252Fcountry_id%253A1%252Farea_id%253A2%252Fsort%253Alowest_fee_per_month%252Fdirection%253Aasc%253Fsort_type%253D%25252Fcategory%25252Fschools%25252Fshort_term%25252Fcountry_id%25253A1%25252Farea_id%25253A2%25252Fdirection%25253Adesc%25253Fsort_type%25253D%2525252Fcategory%2525252Fschools%2525252Fshort_term%2525252Fcountry_id%2525253A1%2525252Farea_id%2525253A2%2525252Fsort%2525253Alowest_fee_per_month%2525252Fdirection%2525253Aasc%2525253Fsort_type%2525253D%252525252Fcategory%252525252Fschools%252525252Fshort_term%252525252Fcountry_id%252525253A1%252525252Farea_id%252525253A2%252525252Fsort%252525253Alowest_fee_per_month%252525252Fdirection%252525253Aasc%252525253Fsort_type%252525253D%25252525252Fcategory%25252525252Fschools%25252525252Fshort_term%25252525252Fcountry_id%25252525253A1%25252525252Farea_id%25252525253A2%25252525252Fdirection%25252525253Adesc,dup_no_user_canonical,2026-09-18,2026-09-21T20:26:15,2026-09-21T20:26:15
https://schoolwith.me/category/schools/short_term/direction:asc/country_id:2/area_id:2057/sort:lowest_fee_per_month?sort_type=/category/schools/short_term/direction:asc/country_id:2/area_id:2057/sort:lowest_fee_per_month?sort_type%3D%252Fcategory%252Fschools%252Fshort_term%252Fcountry_id%253A2%252Farea_id%253A2057%252Fdirection%253Adesc%253Fsort_type%253D%25252Fcategory%25252Fschools%25252Fshort_term%25252Fcountry_id%25253A2%25252Farea_id%25253A2057%25252Fdirection%25253Adesc%25253Fsort_type%25253D%2525252Fcategory%2525252Fschools%2525252Fshort_term%2525252Fcountry_id%2525253A2%2525252Farea_id%2525253A2057%2525252Fsort%2525253Alowest_fee_per_month%2525252Fdirection%2525253Aasc%2525253Fsort_type%2525253D%252525252Fcategory%252525252Fschools%252525252Fshort_term%252525252Fcountry_id%252525253A2%252525252Farea_id%252525253A2057%252525252Fsort%252525253Alowest_fee_per_month%252525252Fdirection%252525253Aasc,crawled_not_indexed,2026-09-18,2026-09-21T20:26:15,2026-09-21T20:26:15
https://schoolwith.me/category/schools/short_term/direction:asc/country_id:4/area_id:4004/sort:lowest_fee_per_month?sort_type=/category/schools/short_term/country_id:4/area_id:4004/direction:desc?sort_type%3D%252Fcategory%252Fschools%252Fshort_term%252Fcountry_id%253A4%252Farea_id%253A4004%252Fsort%253Alowest_fee_per_month%252Fdirection%253Aasc%253Fsort_type%253D%25252Fcategory%25252Fschools%25252Fshort_term%25252Fcountry_id%25253A4%25252Farea_id%25253A4004%25252Fdirection%25253Adesc%25253Fsort_type%25253D%2525252Fcategory%2525252Fschools%2525252Fshort_term%2525252Fcountry_id%2525253A4%2525252Farea_id%2525253A4004%2525252Fsort%2525253Alowest_fee_per_month%2525252Fdirection%2525253Aasc%2525253Fsort_type%2525253D%252525252Fcategory%252525252Fschools%252525252Fshort_term%252525252Fcountry_id%252525253A4%252525252Farea_id%252525253A4004%252525252Fsort%252525253Alowest_fee_per_month%252525252Fdirection%252525253Aasc,dup_no_user_canonical,2026-09-18,2026-09-21T20:26:15,2026-09-21T20:26:15
https://schoolwith.me/category/schools/short_term/direction:asc/country_id:4/area_id:4004/sort:lowest_fee_per_month?sort_type=/category/schools/short_term/direction:desc/country_id:4/area_id:4004?sort_type%3D%252Fcategory%252Fschools%252Fshort_term%252Fcountry_id%253A4%252Farea_id%253A4004%252Fsort%253Alowest_fee_per_month%252Fdirection%253Aasc%253Fsort_type%253D%25252Fcategory%25252Fschools%25252Fshort_term%25252Fcountry_id%25253A4%25252Farea_id%25253A4004%25252Fsort%25253Alowest_fee_per_month%25252Fdirection%25253Aasc%25253Fsort_type%25253D%2525252Fcategory%2525252Fschools%2525252Fshort_term%2525252Fcountry_id%2525253A4%2525252Farea_id%2525253A4004%2525252Fsort%2525253Alowest_fee_per_month%2525252Fdirection%2525253Aasc,dup_no_user_canonical,2026-09-18,2026-09-21T20:26:15,2026-09-21T20:26:15
https://schoolwith.me/category/schools/short_term/direction:asc/country_id:5/area_id:5004/sort:lowest_fee_per_month?sort_type=/category/schools/short_term/direction:desc/country_id:5/area_id:5004?sort_type%3D%252Fcategory%252Fschools%252Fshort_term%252Fdirection%253Aasc%252Fcountry_id%253A5%252Farea_id%253A5004%252Fsort%253Alowest_fee_per_month%253Fsort_type%253D%25252Fcategory%25252Fschools%25252Fshort_term%25252Fdirection%25253Aasc%25252Fcountry_id%25253A5%25252Farea_id%25253A5004%25252Fsort%25253Alowest_fee_per_month%25253Fsort_type%25253D%2525252Fcategory%2525252Fschools%2525252Fshort_term%2525252Fsort%2525253Alowest_fee_per_month%2525252Fdirection%2525253Aasc%2525252Fcountry_id%2525253A5%2525252Farea_id%2525253A5004%2525253Fsort_type%2525253D%252525252Fcategory%252525252Fschools%252525252Fshort_term%252525252Fdirection%252525253Adesc%252525252Fcountry_id%252525253A5%252525252Farea_id%252525253A5004,crawled_not_indexed,2026-09-18,2026-09-21T20:26:15,2026-09-21T20:26:15
https://schoolwith.me/category/schools/short_term/direction:asc/sort:lowest_fee_per_month/page:7?sort_type=/category/schools/short_term/direction:desc?sort_type%3D%252Fcategory%252Fschools%252Fshort_term%252Fdirection%253Adesc%253Fsort_type%253D%25252Fcategory%25252Fschools%25252Fshort_term%25252Fdirection%25253Adesc%25253Fsort_type%25253D%2525252Fcategory%2525252Fschools%2525252Fshort_term%2525252Fdirection%2525253Adesc%2525253Fsort_type%2525253D%252525252Fcategory%252525252Fschools%252525252Fshort_term%252525252Fdirection%252525253Aasc%252525252Fsort%252525253Alowest_fee_per_month%252525253Fsort_type%252525253D%25252525252Fcategory%25252525252Fschools%25252525252Fshort_term%25252525252Fdirection%25252525253Adesc%25252525253Fsort_type%25252525253D%2525252525252Fcategory%2525252525252Fschools%2525252525252Fshort_term%2525252525252Fdirection%2525252525253Aasc%2525252525252Fsort%2525252525253Alowest_fee_per_month%2525252525253Fsort_type%2525252525253D%252525252525252Fcategory%252525252525252Fschools%252525252525252Fshort_term%252525252525252Fdirection%252525252525253Adesc%252525252525253Fsrc_user%252525252525253Dtop_main_ctgry_pc,crawled_not_indexed,2026-09-18,2026-09-21T20:26:15,2026-09-21T20:26:15
https://schoolwith.me/category/schools/short_term/direction:desc/country_id:1,discovered_not_indexed,2026-09-18,2026-09-21T20:26:15,2026-09-21T20:26:15
https://schoolwith.me/category/schools/short_term/direction:desc/country_id:2/area_id:2003?sort_type=/category/schools/short_term/country_id:2/area_id:2003/sort:lowest_fee_per_month/direction:ASC,crawled_not_indexed,2026-09-18,2026-09-21T20:26:15,2026-09-21T20:26:15
https://schoolwith.me/category/schools/short_term/direction:desc/country_id:2/area_id:2006,discovered_not_indexed,2026-09-18,2026-09-21T20:26:15,2026-09-21T20:26:15
https://schoolwith.me/category/schools/short_term/direction:desc/country_id:2/area_id:2009,discovered_not_indexed,2026-09-18,2026-09-21T20:26:15,2026-09-21T20:26:15
https://schoolwith.me/category/schools/short_term/direction:desc/country_id:2/area_id:2010?sort_type=/category/schools/short_term/direction:desc/country_id:2/area_id:2010,dup_no_user_canonical,2026-09-18,2026-09-21T20:26:15,2026-09-21T20:26:15
https://schoolwith.me/category/schools/short_term/direction:desc/country_id:2/area_id:2057?sort_type=/category/schools/short_term/country_id:2/area_id:2057/direction:desc?sort_type%3D%252Fcategory%252Fschools%252Fshort_term%252Fcountry_id%253A2%252Farea_id%253A2057%252Fsort%253Alowest_fee_per_month%252Fdirection%253Aasc%253Fsort_type%253D%25252Fcategory%25252Fschools%25252Fshort_term%25252Fcountry_id%25253A2%25252Farea_id%25253A2057%25252Fsort%25253Alowest_fee_per_month%25252Fdirection%25253Aasc%25253Fsort_type%25253D%2525252Fcategory%2525252Fschools%2525252Fshort_term%2525252Fcountry_id%2525253A2%2525252Farea_id%2525253A2057%2525252Fsort%2525253Alowest_fee_per_month%2525252Fdirection%2525253Aasc%2525253Fsort_type%2525253D%252525252Fcategory%252525252Fschools%252525252Fshort_term%252525252Fcountry_id%252525253A2%252525252Farea_id%252525253A2057%252525252Fdirection%252525253Adesc%252525253Fsort_type%252525253D%25252525252Fcategory%25252525252Fschools%25252525252Fshort_term%25252525252Fcountry_id%25252525253A2%25252525252Farea_id%25252525253A2057%25252525252Fsort%25252525253Alowest_fee_per_month%25252525252Fdirection%25252525253Aasc%25252525253Fsort_type%25252525253D%2525252525252Fcategory%2525252525252Fschools%2525252525252Fshort_term%2525252525252Fcountry_id%2525252525253A2%2525252525252Farea_id%2525252525253A2057%2525252525252Fdirection%2525252525253Adesc%2525252525253Fsort_type%2525252525253D%252525252525252Fcategory%252525252525252Fschools%252525252525252Fshort_term%252525252525252Fcountry_id%252525252525253A2%252525252525252Farea_id%252525252525253A2057%252525252525252Fsort%252525252525253Alowest_fee_per_month%252525252525252Fdirection%252525252525253Aasc,dup_no_user_canonical,2026-09-18,2026-09-21T20:26:15,2026-09-21T20:26:15
https://schoolwith.me/category/schools/short_term/direction:desc/country_id:2/area_id:2057?sort_type=/category/schools/short_term/direction:asc/country_id:2/area_id:2057/sort:lowest_fee_per_month?sort_type%3D%252Fcategory%252Fschools%252Fshort_term%252Fcountry_id%253A2%252Farea_id%253A2057%252Fdirection%253Adesc%253Fsort_type%253D%25252Fcategory%25252Fschools%25252Fshort_term%25252Fcountry_id%25253A2%25252Farea_id%25253A2057%25252Fdirection%25253Adesc%25253Fsort_type%25253D%2525252Fcategory%2525252Fschools%2525252Fshort_term%2525252Fcountry_id%2525253A2%2525252Farea_id%2525253A2057%2525252Fsort%2525253Alowest_fee_per_month%2525252Fdirection%2525253Aasc%2525253Fsort_type%2525253D%252525252Fcategory%252525252Fschools%252525252Fshort_term%252525252Fcountry_id%252525253A2%252525252Farea_id%252525253A2057%252525252Fsort%252525253Alowest_fee_per_month%252525252Fdirection%252525253Aasc,dup_no_user_canonical,2026-09-18,2026-09-21T20:26:15,2026-09-21T20:26:15
https://schoolwith.me/category/schools/short_term/direction:desc/country_id:2/area_id:2057?sort_type=/category/schools/short_term/direction:desc/country_id:2/area_id:2057?sort_type%3D%252Fcategory%252Fschools%252Fshort_term%252Fcountry_id%253A2%252Farea_id%253A2057%252Fdirection%253Adesc%253Fsort_type%253D%25252Fcategory%25252Fschools%25252Fshort_term%25252Fcountry_id%25253A2%25252Farea_id%25253A2057%25252Fsort%25253Alowest_fee_per_month%25252Fdirection%25253Aasc%25253Fsort_type%25253D%2525252Fcategory%2525252Fschools%2525252Fshort_term%2525252Fcountry_id%2525253A2%2525252Farea_id%2525253A2057%2525252Fdirection%2525253Adesc%2525253Fsort_type%2525253D%252525252Fcategory%252525252Fschools%252525252Fshort_term%252525252Fcountry_id%252525253A2%252525252Farea_id%252525253A2057%252525252Fsort%252525253Alowest_fee_per_month%252525252Fdirection%252525253Aasc,dup_no_user_canonical,2026-09-18,2026-09-21T20:26:15,2026-09-21T20:26:15
